id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
35299,10000, 36 months,12.99%,B,Dispatcher / Executive Assistant,2 years,MORTGAGE,54576,Verified,Charged Off,major_purchase,933xx,CA,21.99,0,0,0,0,9642,0,0,0,0,0,0
35300,15000, 36 months,9.99%,B,Senior Lead Platform Development,10+ years,MORTGAGE,73000,Source Verified,Fully Paid,debt_consolidation,303xx,GA,17.15,1,1,0,0,12044,0,0,0,4,6,0
35301,7200, 36 months,19.20%,D,National Sales Manager,10+ years,MORTGAGE,130000,Source Verified,Fully Paid,debt_consolidation,331xx,FL,12.51,2,2,0,1,13518,0,240,1,3,3,0
35302,5000, 36 months,20.20%,D,,n/a,RENT,46000,Source Verified,Fully Paid,other,112xx,NY,19.46,0,0,0,0,3736,0,0,0,3,3,0
35303,21000, 60 months,15.10%,C,production manager,10+ years,MORTGAGE,100000,Source Verified,Fully Paid,debt_consolidation,294xx,SC,16.82,0,2,0,0,19882,0,0,0,3,5,0
35304,25000, 36 months,12.99%,B,GM,5 years,RENT,72000,Verified,Fully Paid,debt_consolidation,370xx,TN,8.38,4,0,0,0,2300,0,0,1,1,1,0
35305,10400, 36 months,11.99%,B,Executive Director of Operations,6 years,OWN,96300,Verified,Charged Off,car,318xx,GA,19.18,0,1,0,0,28773,0,0,0,7,7,0
35306,10200, 36 months,9.99%,B,rural carrier,10+ years,MORTGAGE,62600,Verified,Fully Paid,credit_card,131xx,NY,28.85,0,0,0,0,14404,0,0,0,5,6,0
35307,6850, 36 months,10.99%,B,,n/a,MORTGAGE,50000,Source Verified,Fully Paid,credit_card,278xx,NC,24.1,1,0,0,0,39109,0,0,0,1,1,0
35308,21250, 36 months,22.40%,E,Support Specialist,4 years,OWN,48000,Verified,Fully Paid,debt_consolidation,480xx,MI,31.6,0,6,0,0,3695,0,0,0,5,5,0
35309,5000, 36 months,9.99%,B,Cook,3 years,MORTGAGE,32000,Verified,Fully Paid,debt_consolidation,970xx,OR,22.13,0,1,0,0,10280,0,0,0,6,7,0
35310,25000, 60 months,22.40%,E,Executive Asst. to President,10+ years,MORTGAGE,115048,Verified,Fully Paid,debt_consolidation,483xx,MI,27.22,2,0,0,0,13946,0,0,5,7,7,0
35311,5000, 36 months,16.20%,C,Web Content Manager,3 years,RENT,30000,Verified,Fully Paid,debt_consolidation,917xx,CA,34.68,0,0,0,0,4771,0,0,0,2,2,0
35312,8500, 36 months,17.10%,C,Engineering Process Technician,2 years,RENT,55000,Not Verified,Fully Paid,debt_consolidation,787xx,TX,19.25,0,0,0,0,8959,0,0,0,3,3,0
35313,10000, 36 months,10.99%,B,Veterinarian technician,8 years,OWN,43000,Verified,Fully Paid,debt_consolidation,793xx,TX,12.98,0,0,1,0,2082,0,0,0,5,7,1
35314,10000, 36 months,9.99%,B,Staff Physical Therapist,8 years,RENT,83232,Source Verified,Fully Paid,credit_card,100xx,NY,3.03,0,1,0,0,638,0,0,0,7,10,0
35315,10000, 60 months,17.10%,C,Sales Associate ,2 years,RENT,105000,Source Verified,Fully Paid,debt_consolidation,100xx,NY,9.73,1,1,0,0,1717,0,0,0,7,9,0
35316,16000, 36 months,11.99%,B,Emar Systems Director,4 years,MORTGAGE,45000,Verified,Charged Off,debt_consolidation,366xx,AL,26.03,0,0,0,0,9449,0,0,0,3,4,0
35317,24000, 36 months,8.60%,A,Associate,1 year,MORTGAGE,235000,Verified,Fully Paid,debt_consolidation,223xx,VA,6.92,0,1,0,0,48865,0,0,0,3,5,0
35318,25450, 60 months,20.20%,D,Firefighter / Paramedic,4 years,RENT,100000,Source Verified,Fully Paid,debt_consolidation,972xx,OR,16.49,0,0,0,0,6092,0,0,1,5,6,0
35319,15000, 36 months,9.99%,B,Compounding Manager,2 years,MORTGAGE,110000,Source Verified,Fully Paid,debt_consolidation,430xx,OH,7.96,0,0,0,0,43092,0,0,5,1,3,0
35320,18000, 60 months,15.10%,C,machinist,10+ years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,480xx,MI,15,0,1,0,0,14742,0,0,0,1,3,0
35321,30000, 60 months,15.10%,C,sergeant,10+ years,MORTGAGE,95000,Source Verified,Fully Paid,debt_consolidation,023xx,MA,12.93,2,0,0,0,54953,0,0,0,3,3,0
35322,12000, 36 months,18.55%,D,Lead Wastewater Operator,8 years,MORTGAGE,58176,Verified,Fully Paid,debt_consolidation,936xx,CA,7.78,0,1,0,0,19800,0,0,0,4,4,0
35323,18000, 36 months,17.76%,D,Business Analyst,5 years,MORTGAGE,73900,Verified,Fully Paid,debt_consolidation,372xx,TN,8.74,0,4,0,0,3723,0,0,1,6,10,0
35324,10625, 60 months,17.10%,C,Dietary Aide,1 year,RENT,32000,Verified,Charged Off,debt_consolidation,945xx,CA,21.16,0,1,0,0,1158,0,0,0,5,6,0
35325,9450, 36 months,15.61%,C,GI TECH.,2 years,RENT,46000,Source Verified,Charged Off,credit_card,282xx,NC,18.99,0,0,0,0,7361,0,0,0,2,2,0
35326,12000, 60 months,17.10%,C,Teacher,10+ years,MORTGAGE,44000,Source Verified,Charged Off,debt_consolidation,335xx,FL,27.33,0,1,0,0,15050,0,0,5,2,2,0
35327,9750, 36 months,9.99%,B,,n/a,MORTGAGE,30000,Verified,Charged Off,debt_consolidation,700xx,LA,20.48,1,0,0,0,15633,0,0,0,2,3,0
35328,10950, 36 months,16.20%,C,acct serv rep 3,10+ years,OWN,42000,Verified,Charged Off,debt_consolidation,666xx,KS,22.6,0,2,0,0,2523,0,0,0,9,10,0
35329,8000, 36 months,10.99%,B,police officer,10+ years,MORTGAGE,80000,Not Verified,Fully Paid,credit_card,334xx,FL,7.17,0,1,0,0,34338,0,0,2,5,6,0
35330,5600, 36 months,19.52%,D,counselor,10+ years,RENT,89000,Source Verified,Fully Paid,debt_consolidation,953xx,CA,10.58,4,0,0,0,4034,0,0,3,2,2,0
35331,22000, 36 months,10.99%,B,,2 years,MORTGAGE,140000,Source Verified,Fully Paid,credit_card,207xx,MD,6.27,2,0,0,0,71280,0,0,0,1,1,0
35332,6000, 36 months,15.10%,C,Security Officer,1 year,RENT,42000,Source Verified,Fully Paid,credit_card,611xx,IL,20.38,3,0,0,0,3402,0,0,0,3,3,0
35333,24375, 60 months,10.99%,B,Money Counter,8 years,MORTGAGE,55000,Verified,Fully Paid,home_improvement,554xx,MN,21.43,0,0,1,0,15481,0,0,0,2,5,1
35334,34000, 36 months,13.67%,B,Senior Software Architect,10+ years,MORTGAGE,175000,Verified,Fully Paid,home_improvement,902xx,CA,1.82,0,2,1,0,97885,0,0,0,3,5,1
35335,6500, 36 months,19.52%,D,technition,10+ years,OWN,51000,Not Verified,Fully Paid,debt_consolidation,604xx,IL,25.91,0,2,0,0,1864,0,0,0,10,10,0
35336,18000, 36 months,9.99%,B,Finance Manager,3 years,MORTGAGE,130000,Verified,Fully Paid,credit_card,280xx,NC,28.3,0,0,0,0,24398,0,0,0,10,10,0
35337,16200, 60 months,10.99%,B,Legal Assistant,10+ years,MORTGAGE,48000,Verified,Fully Paid,credit_card,017xx,MA,14.83,0,0,0,0,11843,0,0,0,6,8,0
35338,7000, 36 months,11.99%,B,Auditor,2 years,RENT,62000,Source Verified,Fully Paid,debt_consolidation,100xx,NY,5.07,0,0,0,0,3992,0,0,0,1,1,0
35339,10000, 36 months,16.20%,C,Chief,10+ years,MORTGAGE,57000,Verified,Fully Paid,other,304xx,GA,23.66,0,0,0,0,16474,0,0,0,1,1,0
35340,12000, 60 months,15.10%,C,Sales Coordinator,4 years,MORTGAGE,45000,Verified,Charged Off,debt_consolidation,767xx,TX,15.99,1,0,0,0,20804,0,0,1,3,3,0
35341,15000, 36 months,19.52%,D,Accounting Techinican I,1 year,MORTGAGE,53000,Not Verified,Fully Paid,home_improvement,958xx,CA,24.33,0,0,0,0,3105,0,0,0,4,4,0
35342,10000, 36 months,9.99%,B,REGISTERED NURSE,4 years,MORTGAGE,70000,Source Verified,Fully Paid,credit_card,605xx,IL,18.98,0,0,0,0,15737,0,0,0,4,4,0
35343,23000, 36 months,10.99%,B, teacher/coach,1 year,MORTGAGE,52683,Source Verified,Fully Paid,credit_card,774xx,TX,17.33,0,0,0,0,22669,0,0,0,5,6,0
35344,35000, 60 months,23.40%,E,Registered nurse,3 years,OWN,88000,Source Verified,Charged Off,debt_consolidation,023xx,MA,14.14,0,0,0,0,5567,0,0,3,3,6,0
35345,29175, 60 months,17.76%,D,Local manager,10+ years,RENT,110000,Verified,Fully Paid,debt_consolidation,113xx,NY,15.24,0,0,0,0,4438,0,0,0,5,6,0
35346,24000, 60 months,12.99%,B,Captain,10+ years,MORTGAGE,110000,Source Verified,Fully Paid,credit_card,721xx,AR,8.65,0,1,1,0,28409,0,0,0,4,5,0
35347,12000, 36 months,11.99%,B,Associate Client Advisor,1 year,RENT,70000,Not Verified,Charged Off,credit_card,941xx,CA,13.32,0,0,0,0,3205,0,0,0,4,5,0
35348,12000, 60 months,15.10%,C,Senior Account Manager,3 years,RENT,53600,Verified,Fully Paid,debt_consolidation,189xx,PA,21.27,0,0,0,0,2873,0,0,0,3,4,0
35349,10000, 36 months,17.10%,C,Lecturer,2 years,RENT,30000,Source Verified,Fully Paid,credit_card,622xx,IL,24.36,0,1,0,0,12058,0,0,0,3,3,0
35350,19500, 36 months,9.99%,B,Paint Design Layout Lead,3 years,RENT,65000,Source Verified,Fully Paid,debt_consolidation,612xx,IL,20.31,0,0,0,0,9090,0,0,0,1,2,0
35351,17600, 60 months,16.20%,C,Estimating,2 years,RENT,50000,Source Verified,Fully Paid,debt_consolidation,461xx,IN,19.54,0,1,0,0,7292,0,0,2,1,2,0
35352,25000, 36 months,8.60%,A,President,10+ years,MORTGAGE,75000,Verified,Fully Paid,debt_consolidation,549xx,WI,10.54,0,0,0,0,7573,0,0,0,4,6,0
35353,18000, 60 months,16.20%,C,,n/a,OWN,125000,Verified,Fully Paid,debt_consolidation,209xx,MD,13.25,0,0,0,0,61179,0,0,0,5,5,0
35354,6000, 36 months,13.67%,B,Store Manager,< 1 year,MORTGAGE,74000,Verified,Fully Paid,debt_consolidation,704xx,LA,10.2,0,0,2,0,40709,0,0,0,2,2,2
35355,18000, 36 months,12.99%,B,Supervisor,3 years,MORTGAGE,64000,Not Verified,Fully Paid,credit_card,601xx,IL,14.79,0,2,1,0,1689,0,0,0,4,4,1
35356,15000, 60 months,9.99%,B,Director ICU,< 1 year,MORTGAGE,105000,Source Verified,Fully Paid,debt_consolidation,727xx,AR,19.76,0,1,0,0,19691,0,0,0,2,3,0
35357,19200, 36 months,9.99%,B,Project Engineer,5 years,MORTGAGE,63000,Not Verified,Fully Paid,debt_consolidation,162xx,PA,25.37,0,0,0,0,21423,0,0,0,3,3,0
35358,9250, 36 months,9.99%,B,csr,2 years,MORTGAGE,37000,Verified,Fully Paid,debt_consolidation,303xx,GA,17.38,0,1,0,0,33520,0,0,0,3,3,0
35359,10675, 36 months,18.55%,D,Ma2,10+ years,MORTGAGE,150000,Not Verified,Fully Paid,debt_consolidation,483xx,MI,8.71,0,0,0,0,2899,0,0,3,7,7,0
35360,20000, 60 months,25.80%,G,Supervisor,6 years,RENT,75000,Source Verified,Fully Paid,debt_consolidation,100xx,NY,27.35,0,1,0,0,7033,0,0,0,4,4,0
35361,11500, 36 months,14.30%,C,LPN,1 year,MORTGAGE,33280,Verified,Charged Off,debt_consolidation,723xx,AR,22.42,0,1,1,0,1823,0,0,0,8,11,1
35362,7800, 36 months,11.99%,B,RSR,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,credit_card,993xx,WA,6.18,0,0,1,0,41207,0,0,0,1,2,1
35363,5000, 36 months,19.52%,D,CNA2,3 years,OWN,20000,Verified,Charged Off,debt_consolidation,972xx,OR,11.58,0,5,0,0,80,0,0,0,3,6,0
35364,6600, 36 months,6.03%,A,Technical Analyst,1 year,MORTGAGE,45000,Not Verified,Fully Paid,debt_consolidation,221xx,VA,10.45,0,0,0,0,15784,0,0,0,1,5,0
35365,5500, 36 months,11.99%,B,Restaraunt General Manager,5 years,RENT,45000,Not Verified,Fully Paid,credit_card,925xx,CA,16,0,0,0,0,5515,0,0,0,3,4,0
35366,23675, 60 months,16.20%,C,maintenance laborer,10+ years,MORTGAGE,54000,Verified,Fully Paid,debt_consolidation,900xx,CA,10.4,0,1,0,0,22832,0,0,0,2,3,0
35367,4000, 36 months,19.20%,D,,n/a,MORTGAGE,13980,Verified,Fully Paid,debt_consolidation,334xx,FL,17.6,0,2,0,0,6364,0,0,0,3,4,0
35368,8875, 36 months,15.61%,C,,n/a,RENT,27000,Verified,Fully Paid,debt_consolidation,326xx,FL,18.53,0,0,0,0,15317,0,0,0,1,1,0
35369,12000, 36 months,12.99%,B,,n/a,OWN,129000,Source Verified,Fully Paid,debt_consolidation,027xx,MA,4.14,1,1,0,0,16895,0,0,0,4,7,0
35370,22000, 60 months,23.10%,E,Admin Specialist III,10+ years,RENT,49000,Verified,Fully Paid,debt_consolidation,911xx,CA,23.98,0,2,1,0,3673,0,0,0,2,4,1
35371,19425, 36 months,9.99%,B,CFO,< 1 year,MORTGAGE,120000,Verified,Fully Paid,debt_consolidation,919xx,CA,5.02,0,2,1,0,50215,0,0,0,3,4,1
35372,8875, 36 months,16.20%,C,,n/a,RENT,25800,Verified,Fully Paid,debt_consolidation,207xx,MD,33.86,0,0,0,0,3455,0,0,0,2,2,0
35373,21500, 36 months,10.99%,B,,n/a,MORTGAGE,57000,Verified,Fully Paid,debt_consolidation,975xx,OR,13.94,0,0,0,0,20425,0,0,1,5,5,0
35374,9000, 60 months,24.99%,F,Lineman,1 year,RENT,58240,Source Verified,Fully Paid,other,724xx,AR,13.06,1,1,0,0,35133,0,0,0,1,3,0
35375,12000, 36 months,11.99%,B,Supervisory Paralegal Specialist,4 years,RENT,70000,Verified,Fully Paid,debt_consolidation,914xx,CA,24.41,0,2,0,0,2230,0,0,0,5,6,0
35376,7200, 36 months,11.99%,B,Captain/Firefighter,10+ years,MORTGAGE,133000,Source Verified,Fully Paid,debt_consolidation,402xx,KY,11.3,0,0,0,0,17400,0,0,0,3,4,0
35377,14400, 36 months,9.25%,A,Manager,10+ years,MORTGAGE,72000,Verified,Fully Paid,credit_card,481xx,MI,23.14,0,0,0,0,14115,0,0,0,5,7,0
35378,23675, 60 months,15.61%,C,,n/a,MORTGAGE,53000,Verified,Charged Off,home_improvement,087xx,NJ,16.87,0,0,0,0,31587,0,0,0,2,2,0
35379,20000, 60 months,25.80%,G,Detention Officer,10+ years,MORTGAGE,65000,Verified,Fully Paid,debt_consolidation,799xx,TX,33.97,3,2,0,0,3132,0,0,0,3,4,0
35380,22250, 60 months,17.10%,C,Licensing Program Analyst,10+ years,MORTGAGE,50000,Verified,Charged Off,debt_consolidation,907xx,CA,15.77,0,0,0,0,63181,0,0,0,2,2,0
35381,11100, 36 months,11.99%,B,,n/a,MORTGAGE,31830,Verified,Fully Paid,debt_consolidation,298xx,SC,27.71,0,0,0,0,12371,0,0,0,4,5,0
35382,6000, 36 months,10.99%,B,Lien Unit Supervisor,9 years,RENT,53000,Source Verified,Fully Paid,debt_consolidation,384xx,TN,9.51,0,1,0,0,1904,0,0,4,1,4,0
35383,12375, 36 months,19.20%,D,,n/a,RENT,45000,Verified,Fully Paid,debt_consolidation,481xx,MI,32.93,0,0,0,0,3099,0,0,3,1,1,0
35384,10000, 36 months,15.61%,C,Management,5 years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,379xx,TN,13.18,0,0,0,0,2031,0,0,2,7,9,0
35385,23500, 60 months,15.61%,C,Executive Assistant/Office Manager,1 year,MORTGAGE,53000,Verified,Fully Paid,debt_consolidation,220xx,VA,13.57,0,2,0,0,20333,0,0,0,5,5,0
35386,5500, 36 months,19.52%,D,nurse,4 years,MORTGAGE,95000,Verified,Fully Paid,other,103xx,NY,22.18,0,1,0,0,23728,0,0,0,4,4,0
35387,15000, 36 months,9.99%,B,Ultrasound Tech,6 years,RENT,63000,Verified,Fully Paid,debt_consolidation,103xx,NY,20.92,2,0,0,0,3554,0,0,1,4,4,0
35388,10000, 60 months,15.61%,C,Firefighter,9 years,MORTGAGE,53000,Source Verified,Fully Paid,credit_card,346xx,FL,15.37,0,0,1,0,19591,0,0,0,2,2,1
35389,6625, 36 months,14.30%,C,Nurse Assistance,5 years,RENT,35000,Source Verified,Fully Paid,debt_consolidation,331xx,FL,30.99,0,0,0,0,2668,0,0,0,3,3,0
35390,6000, 36 months,9.99%,B,General Manager,2 years,MORTGAGE,70000,Not Verified,Fully Paid,debt_consolidation,853xx,AZ,16.13,1,0,0,0,32044,0,0,0,2,3,0
35391,33000, 36 months,16.20%,C,Studio Executive,< 1 year,RENT,115000,Source Verified,Charged Off,debt_consolidation,945xx,CA,12.35,0,0,0,0,3035,0,0,0,5,5,0
35392,7000, 36 months,17.76%,D,Home health aid,8 years,OWN,30000,Not Verified,Fully Paid,major_purchase,104xx,NY,20.42,3,1,0,0,1180,0,0,0,5,5,0
35393,10400, 36 months,14.30%,C,Implementation System Specialist,10+ years,MORTGAGE,75000,Not Verified,Fully Paid,debt_consolidation,462xx,IN,15.68,0,0,0,0,20118,0,0,0,3,3,0
35394,12000, 36 months,12.99%,B,Police Officer,7 years,MORTGAGE,80000,Verified,Charged Off,debt_consolidation,440xx,OH,7.18,2,4,0,0,14097,0,0,1,2,2,0
35395,4200, 36 months,15.61%,C,engineering,< 1 year,RENT,44000,Source Verified,Fully Paid,debt_consolidation,112xx,NY,23.02,0,1,1,0,2215,0,0,0,4,7,0
35396,19400, 36 months,10.99%,B,Sr. Recruiter,2 years,RENT,76775,Verified,Fully Paid,debt_consolidation,750xx,TX,15.11,1,0,0,0,3122,0,0,0,2,3,0
35397,15000, 36 months,6.03%,A,Snr Manager,10+ years,MORTGAGE,130000,Not Verified,Fully Paid,debt_consolidation,338xx,FL,20.23,0,0,0,0,15024,0,0,0,2,4,0
35398,10000, 60 months,15.10%,C,Survey Manager,< 1 year,MORTGAGE,85000,Source Verified,Fully Paid,debt_consolidation,064xx,CT,22.18,0,0,0,0,16946,0,0,0,4,5,0
35399,35000, 60 months,24.50%,F,Senior Operations Analyst,1 year,MORTGAGE,78200,Verified,Fully Paid,debt_consolidation,452xx,OH,23.92,2,1,0,0,4120,0,0,0,5,6,0
35400,7200, 36 months,9.99%,B,Sales Mgr,10+ years,MORTGAGE,65000,Source Verified,Fully Paid,debt_consolidation,071xx,NJ,22.75,0,0,0,0,37805,0,0,0,3,4,0
35401,30000, 36 months,17.10%,C,Airfield Manager,10+ years,MORTGAGE,160000,Verified,Fully Paid,debt_consolidation,671xx,KS,14.06,0,1,0,0,16554,0,0,0,6,8,0
35402,5000, 36 months,12.99%,B,manager,7 years,RENT,26000,Not Verified,Fully Paid,credit_card,601xx,IL,20.4,0,0,0,0,1244,0,0,0,5,5,0
35403,21000, 36 months,6.97%,A,President,6 years,MORTGAGE,160000,Source Verified,Fully Paid,credit_card,910xx,CA,4.71,0,0,0,0,81490,0,0,0,2,6,0
35404,29100, 60 months,12.99%,B,Clinical Educator,8 years,MORTGAGE,65000,Verified,Fully Paid,credit_card,478xx,IN,34.62,0,0,0,0,7745,0,0,0,5,6,0
35405,24000, 36 months,7.62%,A,General Manager,5 years,RENT,95000,Source Verified,Fully Paid,debt_consolidation,972xx,OR,2.16,2,0,0,0,35,0,0,2,1,3,0
35406,19750, 60 months,23.40%,E,LPN ADON,9 years,OWN,45000,Source Verified,Charged Off,debt_consolidation,472xx,IN,18.32,1,2,0,0,1916,0,0,5,4,5,0
35407,5600, 36 months,11.99%,B,General Manager,6 years,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,231xx,VA,9.95,0,0,0,0,25434,0,0,0,4,4,0
35408,12675, 36 months,16.20%,C,supervisor,6 years,RENT,50000,Verified,Fully Paid,credit_card,932xx,CA,23.6,0,2,0,0,6030,0,0,0,1,1,0
35409,16000, 36 months,12.99%,B,Office Manager,10+ years,MORTGAGE,80000,Source Verified,Fully Paid,debt_consolidation,752xx,TX,19.32,2,1,0,0,1461,0,0,2,5,7,0
35410,2500, 36 months,18.55%,D,,n/a,MORTGAGE,56000,Source Verified,Fully Paid,medical,617xx,IL,18.51,0,1,1,0,9020,0,0,0,8,8,1
35411,30000, 36 months,17.10%,C,Platinum Consultant,10+ years,MORTGAGE,122000,Source Verified,Fully Paid,debt_consolidation,193xx,PA,17.94,0,3,0,0,36625,0,0,0,4,4,0
35412,9450, 36 months,18.55%,D,,n/a,MORTGAGE,60000,Source Verified,Fully Paid,other,775xx,TX,19.46,0,2,0,0,14499,0,0,0,5,5,0
35413,11000, 36 months,6.97%,A,Legislative Aide,2 years,MORTGAGE,43200,Source Verified,Fully Paid,credit_card,956xx,CA,6.83,0,0,0,0,35731,0,0,0,4,6,0
35414,5000, 36 months,17.10%,C,Feild Service Tech,6 years,RENT,55000,Verified,Fully Paid,credit_card,891xx,NV,4.54,0,0,1,0,412,0,0,0,3,3,1
35415,12000, 36 months,17.10%,C,Underwriter II,1 year,RENT,70000,Not Verified,Fully Paid,debt_consolidation,336xx,FL,22.08,0,3,0,0,8210,0,0,0,7,8,0
35416,12000, 36 months,8.60%,A,shift Manager,9 years,RENT,36000,Source Verified,Fully Paid,debt_consolidation,948xx,CA,20.43,0,0,0,0,1785,0,0,0,6,9,0
35417,10000, 36 months,16.20%,C,CMM INSPECTOR,6 years,MORTGAGE,95000,Not Verified,Fully Paid,major_purchase,117xx,NY,15.12,0,1,0,0,5934,0,0,0,3,4,0
35418,4000, 36 months,13.67%,B,Manager,5 years,MORTGAGE,62105,Verified,Fully Paid,home_improvement,774xx,TX,1.64,0,0,1,0,34165,0,0,2,1,3,1
35419,6625, 36 months,10.99%,B,MANAGER,5 years,MORTGAGE,23920,Source Verified,Fully Paid,debt_consolidation,625xx,IL,29.85,1,1,0,0,1660,0,0,0,2,2,0
35420,30000, 60 months,12.99%,B,Senior Accounting Manager,7 years,MORTGAGE,118000,Source Verified,Fully Paid,major_purchase,272xx,NC,10.09,0,1,0,0,31170,0,0,0,1,5,0
35421,27575, 36 months,14.30%,C,Asst.Track Supt.,10+ years,MORTGAGE,78000,Verified,Fully Paid,debt_consolidation,240xx,VA,18.82,0,0,0,0,17217,0,0,0,8,8,0
35422,8000, 36 months,10.99%,B,,n/a,MORTGAGE,39000,Verified,Fully Paid,debt_consolidation,986xx,WA,16.89,0,1,0,0,11923,0,0,0,4,4,0
35423,8000, 36 months,9.99%,B,Career Service Coordinator,2 years,RENT,45000,Not Verified,Fully Paid,credit_card,114xx,NY,4,0,2,0,0,47619,0,0,0,4,4,0
35424,12000, 60 months,22.40%,E,branch manager,3 years,RENT,70000,Verified,Fully Paid,debt_consolidation,930xx,CA,12.89,0,3,0,0,5505,0,0,0,3,3,0
35425,19975, 36 months,9.99%,B,Assistant Director,8 years,MORTGAGE,74226,Not Verified,Charged Off,debt_consolidation,385xx,TN,20.39,0,0,0,0,10354,0,0,0,4,7,0
35426,6000, 36 months,10.99%,B,Staff Accountant,2 years,MORTGAGE,47000,Not Verified,Fully Paid,debt_consolidation,953xx,CA,26.53,0,0,0,0,27527,0,0,0,1,2,0
35427,5150, 36 months,9.99%,B,Table Games,5 years,RENT,67000,Not Verified,Fully Paid,credit_card,333xx,FL,11.5,0,0,0,0,4387,0,0,0,3,3,0
35428,8000, 36 months,17.76%,D,System Administrator,8 years,RENT,71818,Source Verified,Charged Off,debt_consolidation,921xx,CA,13.73,0,3,0,0,4427,0,0,2,1,1,0
35429,8000, 36 months,16.20%,C,Administrative Assistant,10+ years,RENT,67380,Source Verified,Fully Paid,debt_consolidation,907xx,CA,19.8,1,0,0,0,4542,0,0,2,5,5,0
35430,20000, 36 months,11.99%,B,Sales Manager,5 years,MORTGAGE,155000,Verified,Fully Paid,debt_consolidation,840xx,UT,12.28,0,1,0,0,28245,0,0,0,3,4,0
35431,14000, 60 months,15.61%,C,Ramp Transport Driver,10+ years,OWN,52000,Verified,Fully Paid,debt_consolidation,381xx,TN,15.74,0,1,0,0,2072,0,0,0,8,8,0
35432,11075, 36 months,14.30%,C,Coordinator,3 years,OWN,33000,Not Verified,Fully Paid,debt_consolidation,597xx,MT,19.35,0,1,0,0,4294,0,0,0,3,3,0
35433,10000, 36 months,10.99%,B,Direct Care,5 years,RENT,45000,Not Verified,Fully Paid,credit_card,483xx,MI,17.41,0,0,0,0,1021,0,0,0,3,6,0
35434,20400, 36 months,11.99%,B,Production Manager,8 years,RENT,110000,Verified,Fully Paid,debt_consolidation,900xx,CA,15.51,0,0,0,0,4573,0,0,0,5,7,0
35435,18200, 36 months,17.76%,D,DIRECTOR,10+ years,MORTGAGE,76000,Verified,Fully Paid,debt_consolidation,294xx,SC,34.77,0,2,0,0,12510,0,0,0,5,5,0
35436,9750, 36 months,16.20%,C,,n/a,RENT,31608,Verified,Charged Off,debt_consolidation,327xx,FL,12.83,0,0,0,0,2098,0,0,0,4,4,0
35437,22300, 36 months,11.99%,B,Senior Custodian,9 years,RENT,50800,Source Verified,Fully Paid,debt_consolidation,934xx,CA,8.74,1,0,0,0,1346,0,0,0,4,6,0
35438,18000, 36 months,17.76%,D,Assistant Branch Manager,7 years,RENT,50000,Not Verified,Fully Paid,debt_consolidation,995xx,AK,24.82,0,0,0,0,1964,0,0,0,5,5,0
35439,18000, 60 months,15.61%,C,clerk,10+ years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,362xx,AL,26.06,1,1,0,0,7235,0,0,1,4,4,0
35440,16425, 60 months,16.20%,C,Manager,6 years,MORTGAGE,60000,Source Verified,Fully Paid,home_improvement,495xx,MI,14.96,0,0,0,0,13457,0,0,0,5,6,0
35441,10000, 36 months,14.30%,C,,n/a,MORTGAGE,30000,Verified,Fully Paid,debt_consolidation,778xx,TX,29.04,0,1,0,0,12358,0,0,0,2,2,0
35442,10000, 36 months,10.99%,B,Chauffer,4 years,MORTGAGE,30000,Not Verified,Charged Off,home_improvement,800xx,CO,25.84,0,0,0,0,2069,0,0,0,8,8,0
35443,20000, 36 months,7.62%,A,Dental Hygienist,8 years,MORTGAGE,55000,Source Verified,Fully Paid,debt_consolidation,344xx,FL,23.15,0,2,0,0,12418,0,0,0,4,6,0
35444,26500, 36 months,9.25%,A,,n/a,MORTGAGE,60000,Verified,Fully Paid,debt_consolidation,633xx,MO,28.38,0,0,0,0,12901,0,0,0,2,4,0
35445,4950, 36 months,11.99%,B,Housekeeping,1 year,RENT,20000,Verified,Fully Paid,debt_consolidation,328xx,FL,9.12,0,1,0,0,1013,0,0,0,3,4,0
35446,15000, 36 months,11.99%,B,Consultant,10+ years,MORTGAGE,74600,Not Verified,Fully Paid,debt_consolidation,773xx,TX,16.36,0,1,0,0,28054,0,0,0,4,5,0
35447,14000, 36 months,9.99%,B,Habilitations trainer,10+ years,MORTGAGE,110000,Source Verified,Fully Paid,credit_card,829xx,WY,3.81,0,0,0,0,37589,0,0,0,3,4,0
35448,6925, 36 months,21.70%,E,Manager,3 years,MORTGAGE,40000,Source Verified,Fully Paid,debt_consolidation,605xx,IL,22.67,0,1,0,0,7415,0,0,0,2,2,0
35449,22000, 60 months,15.61%,C,,n/a,OWN,50000,Verified,Fully Paid,debt_consolidation,457xx,OH,12.55,1,1,1,0,1863,0,0,0,3,5,0
35450,25000, 60 months,16.20%,C,Clerk,10+ years,MORTGAGE,55944,Source Verified,Fully Paid,credit_card,773xx,TX,27.03,0,0,0,0,13391,0,0,0,5,7,0
